Time:long,Delta Time:ulong,Master ID:ubyte,Master Name:string,Channel Number:ubyte,Module:string,Domain:string,Class:string,Type:string,Data Message:string,Data:ulong,Trace Status:string,Receiver Status:string
3712343,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3712343,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3712343,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3712343,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3712343,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3726316,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3726316,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3726316,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3726316,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3726316,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3726316,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3769866,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3769866,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3769866,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3769866,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3769866,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3769866,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3777645,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3777645,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3777645,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3777645,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3777645,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3777645,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3813393,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3813393,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3813393,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3813393,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3813393,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3813393,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3842908,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3842908,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3842908,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3842908,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3842908,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3842908,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3856881,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3856881,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3856881,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3856881,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3856881,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3856881,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3900431,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3900431,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3900431,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3900431,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3900431,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3900431,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3908210,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3908210,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3908210,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3908210,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3908210,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3908210,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3943958,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3943958,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3943958,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3943958,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3943958,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3943958,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3973473,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3973473,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3973473,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3973473,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3973473,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3973473,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
3987446,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
3987446,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
3987446,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
3987446,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
3987446,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
3987446,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4030996,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4030996,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4030996,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4030996,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4030996,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4030996,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4038775,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4038775,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4038775,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4038775,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4038775,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4038775,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4074523,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4074523,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4074523,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4074523,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4074523,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4074523,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4104038,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4104038,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4104038,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4104038,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4104038,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4104038,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4118011,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4118011,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4118011,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4118011,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4118011,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4118011,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4161561,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4161561,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4161561,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4161561,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4161561,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4161561,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4169340,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4169340,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4169340,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4169340,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4169340,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4169340,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4205088,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4205088,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4205088,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4205088,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4205088,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4205088,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4234603,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4234603,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4234603,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4234603,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4234603,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4234603,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4248576,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4248576,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4248576,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4248576,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4248576,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4248576,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4292126,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4292126,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4292126,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4292126,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4292126,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4292126,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4299905,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4299905,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4299905,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4299905,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4299905,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4299905,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4335653,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4335653,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4335653,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4335653,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4335653,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4335653,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4365168,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4365168,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4365168,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4365168,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4365168,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4365168,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4379141,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4379141,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4379141,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4379141,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4379141,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4379141,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4422691,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4422691,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4422691,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4422691,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4422691,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4422691,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4430470,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4430470,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4430470,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4430470,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4430470,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4430470,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4466218,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4466218,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4466218,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4466218,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4466218,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4466218,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4495733,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4495733,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4495733,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4495733,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4495733,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4495733,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4509706,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4509706,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4509706,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4509706,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4509706,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4509706,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4553256,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4553256,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4553256,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4553256,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4553256,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4553256,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4561035,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4561035,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4561035,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4561035,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4561035,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4561035,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4596783,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4596783,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
4596783,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
4596783,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
4596783,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
4596783,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
4626298,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
4626298,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
