Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Process:string,PID:uinteger,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
"","488755247578","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","16","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17632527296","8864704","2791456","2","14","2743782","0","0","0","",
"","488755247981","0","C64XP_B","LM_tick: tick: 19284","Clock_LM_tick","Unknown","","","17","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17632527579","19284","","","","","","","","",
"","488755248332","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","18","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17632527827","8865256","2705792","15","0","","","","","",
"","488755248701","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","19","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17632528086","8864704","","","","","","","","",
"","488755249121","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","20","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17632528377","8865256","2705792","0","0","","","","","",
"","488755249695","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","21","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17632528777","8865256","","","","","","","","",
"","488755642575","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa868","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","65","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17643358352","8864704","2791456","2","14","2795624","0","0","0","",
"","488755642987","0","C64XP_A","LM_tick: tick: 17737","Clock_LM_tick","Unknown","","","66","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17643358635","17737","","","","","","","","",
"","488755643338","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","67","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17643358883","8865256","2705792","15","0","","","","","",
"","488755643707","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","68","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17643359142","8864704","","","","","","","","",
"","488755644127","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","69","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17643359433","8865256","2705792","0","0","","","","","",
"","488755644727","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","70","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17643359855","8865256","","","","","","","","",
"","488756247547","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa868","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","22","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17633227274","8864704","2791456","2","14","2795624","0","0","0","",
"","488756247950","0","C64XP_B","LM_tick: tick: 19285","Clock_LM_tick","Unknown","","","23","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17633227557","19285","","","","","","","","",
"","488756248301","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","24","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633227805","8865256","2705792","15","0","","","","","",
"","488756248670","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","25","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17633228064","8864704","","","","","","","","",
"","488756249090","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","26","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633228355","8865256","2705792","0","0","","","","","",
"","488756249664","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","27","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633228755","8865256","","","","","","","","",
"","488756642595","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","71","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17644058364","8864704","2791456","2","14","2805270","0","0","0","",
"","488756642998","0","C64XP_A","LM_tick: tick: 17738","Clock_LM_tick","Unknown","","","72","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17644058647","17738","","","","","","","","",
"","488756643358","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","73","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644058895","8865256","2705792","15","0","","","","","",
"","488756643727","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","74","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17644059154","8864704","","","","","","","","",
"","488756644138","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","75","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644059445","8865256","2705792","0","0","","","","","",
"","488756644747","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","76","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644059867","8865256","","","","","","","","",
"","488757247541","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8a8","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","28","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17633927274","8864704","2791456","2","14","2795688","0","0","0","",
"","488757247952","0","C64XP_B","LM_tick: tick: 19286","Clock_LM_tick","Unknown","","","29","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17633927557","19286","","","","","","","","",
"","488757248304","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","30","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633927805","8865256","2705792","15","0","","","","","",
"","488757248672","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","31","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17633928064","8864704","","","","","","","","",
"","488757249092","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","32","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633928355","8865256","2705792","0","0","","","","","",
"","488757249658","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","33","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17633928755","8865256","","","","","","","","",
"","488757642590","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dc80","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","77","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17644758358","8864704","2791456","2","14","2743424","0","0","0","",
"","488757642992","0","C64XP_A","LM_tick: tick: 17739","Clock_LM_tick","Unknown","","","78","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17644758641","17739","","","","","","","","",
"","488757643344","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","79","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644758889","8865256","2705792","15","0","","","","","",
"","488757643712","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","80","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17644759148","8864704","","","","","","","","",
"","488757644132","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","81","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644759439","8865256","2705792","0","0","","","","","",
"","488757644732","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","82","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17644759861","8865256","","","","","","","","",
"","488758247552","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dccc","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","34","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17634627278","8864704","2791456","2","14","2743500","0","0","0","",
"","488758247955","0","C64XP_B","LM_tick: tick: 19287","Clock_LM_tick","Unknown","","","35","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17634627561","19287","","","","","","","","",
"","488758248307","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","36","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17634627809","8865256","2705792","15","0","","","","","",
"","488758248675","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","37","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17634628068","8864704","","","","","","","","",
"","488758249095","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","38","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17634628359","8865256","2705792","0","0","","","","","",
"","488758249670","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","39","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17634628759","8865256","","","","","","","","",
"","488758642584","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2b0130","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","83","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17645458358","8864704","2791456","2","14","2818352","0","0","0","",
"","488758642995","0","C64XP_A","LM_tick: tick: 17740","Clock_LM_tick","Unknown","","","84","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17645458641","17740","","","","","","","","",
"","488758643347","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","85","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17645458889","8865256","2705792","15","0","","","","","",
"","488758643715","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","86","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17645459148","8864704","","","","","","","","",
"","488758644135","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","87","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17645459439","8865256","2705792","0","0","","","","","",
"","488758644735","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","88","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17645459861","8865256","","","","","","","","",
"","488759247564","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","40","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17635327286","8864704","2791456","2","14","2743684","0","0","0","",
"","488759247967","0","C64XP_B","LM_tick: tick: 19288","Clock_LM_tick","Unknown","","","41","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17635327569","19288","","","","","","","","",
"","488759248318","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","42","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17635327817","8865256","2705792","15","0","","","","","",
"","488759248687","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","43","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17635328076","8864704","","","","","","","","",
"","488759249107","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","44","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17635328367","8865256","2705792","0","0","","","","","",
"","488759249681","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","45","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17635328767","8865256","","","","","","","","",
"","488759642604","0","C64XP_A","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2a7c60","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","89","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17646158370","8864704","2791456","2","14","2784352","0","0","0","",
"","488759643007","0","C64XP_A","LM_tick: tick: 17741","Clock_LM_tick","Unknown","","","90","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17646158653","17741","","","","","","","","",
"","488759643367","0","C64XP_A","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","91","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17646158901","8865256","2705792","15","0","","","","","",
"","488759643735","0","C64XP_A","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","92","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17646159160","8864704","","","","","","","","",
"","488759644147","0","C64XP_A","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","93","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17646159451","8865256","2705792","0","0","","","","","",
"","488759644755","0","C64XP_A","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","94","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17646159873","8865256","","","","","","","","",
"","488760247558","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","46","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17636027284","8864704","2791456","2","14","2743782","0","0","0","",
"","488760247961","0","C64XP_B","LM_tick: tick: 19289","Clock_LM_tick","Unknown","","","47","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17636027567","19289","","","","","","","","",
"","488760248321","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","48","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17636027815","8865256","2705792","15","0","","","","","",
"","488760248690","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","49","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17636028074","8864704","","","","","","","","",
"","488760249101","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","50","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17636028365","8865256","2705792","0","0","","","","","",
"","488760249675","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","51","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17636028765","8865256","","","","","","","","",
"","488760573641","0","C64XP_A","LM_begin: hwi: 0x8563b0, func: 0x26728a, preThread: 2, intNum: 7, irp: 0x2aa8b0","Start","HWI","EmacRx0Int()","","95","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17646810095","8741808","2519690","2","7","2795696","0","0","0","",
"","488760576401","0","C64XP_A","LM_post: sem: 0x856360, count: 0","Semaphore_LM_post","Unknown","","","96","SYSBIOS System Logger","ti.sysbios.knl.Semaphore","ti.sysbios.knl.Semaphore","","","17646812029","8741728","0","","","","","","","",
"","488760577001","0","C64XP_A","LD_ready: tsk: 0x8746c0, func: 0x2a2660, pri: 2","Task_LD_ready","Unknown","ti_ndk_config_Global_stackThread()","","97","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","17646812448","8865472","2762336","2","0","","","","","",
"","488760578244","0","C64XP_A","LD_end: hwi: 0x8563b0","Stop","HWI","EmacRx0Int()","","98","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17646813316","8741808","","","","","","","","",
"","488760579264","0","C64XP_A","LM_switch: oldtsk: 0x874708, oldfunc: 0x2aa860, newtsk: 0x8746c0, newfunc: 0x2a2660","CtxChg","TSK","ti_ndk_config_Global_stackThread()","","99","SYSBIOS System Logger","_ti.uia.events.UIAThreadCtx","ti.sysbios.knl.Task","","","17646814031","8865544","2795616","8865472","2762336","","","","","",
"","488760580567","0","C64XP_A","LM_setPri: tsk: 0x8746c0, func: 0x2a2660, oldPri: 2, newPri 9","Task_LM_setPri","Unknown","ti_ndk_config_Global_stackThread()","","100","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","17646814943","8865472","2762336","2","9","","","","","",
"","488760586207","0","C64XP_A","LM_post: sem: 0x858870, count: 0","Semaphore_LM_post","Unknown","","","101","SYSBIOS System Logger","ti.sysbios.knl.Semaphore","ti.sysbios.knl.Semaphore","","","17646818892","8751216","0","","","","","","","",
"","488760586721","0","C64XP_A","LD_ready: tsk: 0x853080, func: 0x248958, pri: 1","Task_LD_ready","Unknown","ti_uia_sysbios_IpcMP_rxTaskFxn__E()","","102","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","17646819252","8728704","2394456","1","0","","","","","",
